"","country","countryname","sentence_id","text","date","party","partyname","text_id"
"2062",51,"United Kingdom",484,"We will ban trail hunting and the import of hunting trophies.",202407,51320,"Labour Party","51320_202407_484"
"2063",51,"United Kingdom",485,"We will end puppy smuggling and farming, along with the use of snare traps.",202407,51320,"Labour Party","51320_202407_485"
"2064",51,"United Kingdom",486,"And we will partner with scientists, industry, and civil society as we work towards the phasing out of animal testing.",202407,51320,"Labour Party","51320_202407_486"
"2065",51,"United Kingdom",487,"Labour has a straightforward vision for policing and criminal justice.",202407,51320,"Labour Party","51320_202407_487"
"2066",51,"United Kingdom",488,"When you call the police, they should come.",202407,51320,"Labour Party","51320_202407_488"
"2067",51,"United Kingdom",489,"When you report a crime, it should be properly investigated no matter who you are, or where you live.",202407,51320,"Labour Party","51320_202407_489"
"2068",51,"United Kingdom",490,"Police should have the trust of communities.",202407,51320,"Labour Party","51320_202407_490"
"2069",51,"United Kingdom",491,"Victims must have faith that justice will be delivered, and criminals will be punished.",202407,51320,"Labour Party","51320_202407_491"
"2070",51,"United Kingdom",492,"Prisons should not be academies of crime.",202407,51320,"Labour Party","51320_202407_492"
"2071",51,"United Kingdom",493,"These are not outlandish expectations.",202407,51320,"Labour Party","51320_202407_493"
"2072",51,"United Kingdom",494,"They are the basics of a safe, secure, law-abiding society.",202407,51320,"Labour Party","51320_202407_494"
"2073",51,"United Kingdom",495,"Sadly, this vision is a world away from Britain today.",202407,51320,"Labour Party","51320_202407_495"
"2074",51,"United Kingdom",496,"Our sense of security has been badly eroded.",202407,51320,"Labour Party","51320_202407_496"
"2075",51,"United Kingdom",497,"Serious violence is too high.",202407,51320,"Labour Party","51320_202407_497"
"2076",51,"United Kingdom",498,"Growing numbers of young people are drawn into gangs, drug dealing and violence at ever earlier ages.",202407,51320,"Labour Party","51320_202407_498"
"2077",51,"United Kingdom",499,"Antisocial behaviour blights our town and city centres.",202407,51320,"Labour Party","51320_202407_499"
"2078",51,"United Kingdom",500,"Fewer criminals are being caught and punished.",202407,51320,"Labour Party","51320_202407_500"
"2079",51,"United Kingdom",501,"More victims are being let down.",202407,51320,"Labour Party","51320_202407_501"
"2080",51,"United Kingdom",502,"This is not an accident, but the result of Conservative choices over the last 14 years.",202407,51320,"Labour Party","51320_202407_502"
"2081",51,"United Kingdom",503,"Community policing has been downgraded, with neighbourhood officers pulled off the beat to plug shortages elsewhere, weakening connections with communities they serve.",202407,51320,"Labour Party","51320_202407_503"
"2082",51,"United Kingdom",504,"Trust in the police has been undermined by failures in vetting and appalling misconduct of some officers.",202407,51320,"Labour Party","51320_202407_504"
"2083",51,"United Kingdom",505,"Powers to combat antisocial behaviour and shoplifting have been weakened, leaving our town centres exposed.",202407,51320,"Labour Party","51320_202407_505"
"2084",51,"United Kingdom",506,"Our justice system has been allowed to grind to a halt.",202407,51320,"Labour Party","51320_202407_506"
"2085",51,"United Kingdom",507,"This must change.",202407,51320,"Labour Party","51320_202407_507"
"2086",51,"United Kingdom",508,"Labour will restore neighbourhood policing with thousands of extra officers, and we will equip officers with the powers they need.",202407,51320,"Labour Party","51320_202407_508"
"2087",51,"United Kingdom",509,"We will tackle the epidemic of serious violence, with a greater focus on prevention, including by holding those companies and executives cashing in on knife crime personally to account.",202407,51320,"Labour Party","51320_202407_509"
"2088",51,"United Kingdom",510,"We will no longer tolerate the violence against women and girls that stains our society.",202407,51320,"Labour Party","51320_202407_510"
"2089",51,"United Kingdom",511,"And we will reform the justice system to put the needs of victims first, tackle the prisons crisis and cut reoffending.",202407,51320,"Labour Party","51320_202407_511"
"2090",51,"United Kingdom",512,"In short, Labour will stop the Conservative chaos and return law and order to our streets.",202407,51320,"Labour Party","51320_202407_512"
"2091",51,"United Kingdom",513,"Visible neighbourhood policing",202407,51320,"Labour Party","51320_202407_513"
"2092",51,"United Kingdom",514,"Visible neighbourhood policing was the cornerstone of the British consent-based model.",202407,51320,"Labour Party","51320_202407_514"
"2093",51,"United Kingdom",515,"In too many areas it has been eroded, leaving the police a reactive service focused on crisis response, rather than preventing crime.",202407,51320,"Labour Party","51320_202407_515"
"2094",51,"United Kingdom",516,"Labour will introduce a new Neighbourhood Policing Guarantee, restoring patrols to our town centres by recruiting thousands of new police officers, police and community support officers, and special constables.",202407,51320,"Labour Party","51320_202407_516"
"2095",51,"United Kingdom",517,"Communities and residents will have a named officer to turn to when things go wrong.",202407,51320,"Labour Party","51320_202407_517"
"2096",51,"United Kingdom",518,"These new recruits will be paid for by tackling waste through a new Police Efficiency and Collaboration programme for England and Wales.",202407,51320,"Labour Party","51320_202407_518"
"2097",51,"United Kingdom",519,"The programme will set nation-wide standards for procurement and establish shared services and specialist functions to drive down costs.",202407,51320,"Labour Party","51320_202407_519"
"2098",51,"United Kingdom",520,"Cracking down on antisocial behaviour",202407,51320,"Labour Party","51320_202407_520"
"2099",51,"United Kingdom",521,"Antisocial behaviour is not merely a ‘low-level’ nuisance.",202407,51320,"Labour Party","51320_202407_521"
"2100",51,"United Kingdom",522,"It hits the poorest communities hardest and, if left unchecked, leads to more serious offending.",202407,51320,"Labour Party","51320_202407_522"
"2101",51,"United Kingdom",523,"Yet, the Conservatives weakened enforcement powers.",202407,51320,"Labour Party","51320_202407_523"
"2102",51,"United Kingdom",524,"Labour will fix this by introducing new Respect Orders – powers to ban persistent adult offenders from town centres, which will stamp out issues such as public drinking and drug use.",202407,51320,"Labour Party","51320_202407_524"
"2103",51,"United Kingdom",525,"Fly-tippers and vandals will also be forced to clean up the mess they have created.",202407,51320,"Labour Party","51320_202407_525"
"2104",51,"United Kingdom",526,"With shoplifting soaring, retail workers increasingly find themselves in harm’s way.",202407,51320,"Labour Party","51320_202407_526"
"2105",51,"United Kingdom",527,"Labour will scrap the effective immunity for some shoplifting introduced by the Conservatives and create a new specific offence for assaults on shopworkers that will protect them from threats and violence.",202407,51320,"Labour Party","51320_202407_527"
"2106",51,"United Kingdom",528,"Knife crime action plan",202407,51320,"Labour Party","51320_202407_528"
